DateTime,Open,High,Low,Close,Volume,SMA_10,SMA_20,EMA_10,RSI,MACD,Signal_Line,Upper_Band,Lower_Band,Signal
2023-01-02 03:00:00,1.07376,1.07402,1.07304,1.07369,4553,1.077357,1.0786919999999998,1.076977943955949,15.60480147737752,-0.0012382406836199,-0.0007181453796344,1.0825022222617862,1.0748817777382134,HOLD
2023-01-02 04:00:00,1.07416,1.07439,1.073,1.07401,1643,1.076887,1.0783635,1.07643831778214,18.423464711273056,-0.0014086067427274,-0.000856237652253,1.082597643298672,1.074129356701328,HOLD
2023-01-02 05:00:00,1.07496,1.07511,1.0741,1.07471,5620,1.076495,1.0780904999999998,1.0761240781853871,24.480578139114822,-0.0014701914700312,-0.0009790284158087,1.0825331614830116,1.073647838516988,HOLD
2023-01-02 06:00:00,1.07535,1.07661,1.07535,1.07559,1910,1.076185,1.0779070000000002,1.0760269730607712,29.39189189189165,-0.0014314878635595,-0.0010695203053588,1.0824483473539777,1.073365652646023,HOLD
2023-01-02 07:00:00,1.07511,1.07519,1.07459,1.07472,3900,1.075914,1.07769,1.0757893415951765,31.29496402877628,-0.0014542529825509,-0.0011464668407972,1.0824105931830657,1.0729694068169344,SELL
2023-01-02 08:00:00,1.07416,1.07589,1.0741,1.07443,1745,1.075462,1.077439,1.0755421885778715,30.96085409252628,-0.0014786501215608,-0.00121290349695,1.082297394363314,1.072580605636686,SELL
2023-01-02 09:00:00,1.07481,1.07502,1.07455,1.07495,4396,1.075124,1.0771295,1.0754345179273497,34.246575342466045,-0.0014394324940438,-0.0012582092963687,1.0817793646273457,1.0724796353726544,SELL
2023-01-02 10:00:00,1.07407,1.07493,1.07407,1.07447,3250,1.074852,1.076808,1.0752591510314675,32.561983471074825,-0.0014305932417835,-0.0012926860854517,1.0812444499795515,1.0723715500204485,SELL
2023-01-02 11:00:00,1.07523,1.07523,1.07445,1.07489,3058,1.074657,1.0765345,1.0751920326621098,38.721136767317056,-0.0013738605713027,-0.0013089209826219,1.080716060902218,1.072352939097782,SELL
2023-01-02 12:00:00,1.07575,1.07662,1.07531,1.07605,3856,1.0747509999999998,1.0763135,1.0753480267235442,36.69724770642161,-0.0012212197545864,-0.0012913807370148,1.080064307772651,1.0725626922273488,HOLD
2023-01-02 13:00:00,1.07707,1.07707,1.07613,1.0766,2991,1.075042,1.0761995,1.0755756582283542,42.01292705447835,-0.0010438376930044,-0.0012418721282127,1.0797553963634194,1.0726436036365803,HOLD
2023-01-02 14:00:00,1.07787,1.07798,1.07746,1.07763,2025,1.075404,1.0761455,1.075949174914108,52.05223880597008,-0.0008108023149215,-0.0011556581655545,1.079571293646044,1.072719706353956,HOLD
2023-01-02 15:00:00,1.0768,1.0774,1.0768,1.07737,3564,1.07567,1.0760825,1.0762075067479064,52.492944496706976,-0.0006397255678205,-0.0010524716460077,1.0793590056804006,1.0728059943195996,HOLD
2023-01-02 16:00:00,1.07652,1.07745,1.07652,1.07687,2084,1.075798,1.0759915000000002,1.0763279600664688,59.36170212765919,-0.0005382867993757,-0.0009496346766813,1.0790574094984435,1.072925590501557,HOLD
2023-01-02 17:00:00,1.07804,1.07888,1.0766,1.0776,4511,1.076086,1.076,1.0765592400543835,72.44546498277704,-0.00039444404006,-0.000838596549357,1.0790835932559977,1.0729164067440025,HOLD
2023-01-02 18:00:00,1.07569,1.07569,1.07506,1.07542,2005,1.0761850000000002,1.0758234999999998,1.076352105499041,56.66982024597969,-0.0004511547666352,-0.0007611081928127,1.0785832274846414,1.0730637725153582,BUY
2023-01-02 19:00:00,1.07518,1.07571,1.0744,1.07529,2542,1.076219,1.0756715,1.0761589954083064,52.90000000000013,-0.0005008152530789,-0.0007090496048659,1.078172718860773,1.0731702811392267,BUY
2023-01-02 20:00:00,1.07749,1.07749,1.07651,1.07719,8613,1.076491,1.0756715,1.0763464507886142,57.25952813067169,-0.0003824487937049,-0.0006437294426337,1.078172718860773,1.0731702811392267,BUY
2023-01-02 21:00:00,1.07823,1.0787,1.07761,1.0783,7600,1.076832,1.0757445,1.076701641554321,65.89698046181257,-0.0001968061398509,-0.0005543447820772,1.078464929339183,1.0730240706608172,BUY
2023-01-02 22:00:00,1.0744,1.07536,1.0744,1.07481,6742,1.076708,1.0757295,1.0763577067262624,51.31396957123115,-0.0003275213695681,-0.0005089800995753,1.0784679088733986,1.0729910911266014,BUY
2023-01-02 23:00:00,1.07329,1.07334,1.07302,1.07327,9643,1.076375,1.0757085,1.0757963055033055,44.57364341085229,-0.0005490501521723,-0.0005169941100947,1.0785182744805577,1.0728987255194424,HOLD
2023-01-03 00:00:00,1.07202,1.07246,1.07202,1.07222,3086,1.075834,1.075619,1.075146068139068,42.99065420560717,-0.000800116290655,-0.0005736185462068,1.078752015362741,1.0724859846372592,HOLD
2023-01-03 01:00:00,1.07161,1.07282,1.07112,1.0718,8566,1.075277,1.0754735,1.0745376921137828,40.373831775701454,-0.0010212066693446,-0.0006631361708344,1.0790264100007878,1.071920589999212,SELL
2023-01-03 02:00:00,1.07144,1.07196,1.07144,1.07164,2686,1.074754,1.075276,1.074010839002186,35.348837209302246,-0.0011955514769295,-0.0007696192320534,1.0792193376191954,1.0713326623808048,SELL
2023-01-03 03:00:00,1.07142,1.07145,1.07092,1.07111,6162,1.074105,1.0750955,1.073483413729061,31.73652694610766,-0.0013608010956707,-0.0008878556047768,1.0794545654478869,1.070736434552113,SELL
2023-01-03 04:00:00,1.0718,1.07232,1.07154,1.07198,4331,1.073761,1.074973,1.0732100657783226,31.002017484867977,-0.0014053607559874,-0.0009913566350189,1.0795433902862266,1.070402609713773,SELL
2023-01-03 05:00:00,1.07242,1.0736,1.07198,1.07264,5329,1.073496,1.0748574999999998,1.0731064174549911,34.51211525867713,-0.001371607090925,-0.0010674067262002,1.0795455761400332,1.0701694238599664,SELL
2023-01-03 06:00:00,1.07267,1.07299,1.07196,1.0724,5725,1.073017,1.074754,1.07297797791772,35.10992671552282,-0.0013486763608514,-0.0011236606531304,1.0795678108330984,1.0699401891669016,SELL
2023-01-03 07:00:00,1.07234,1.07255,1.07197,1.07243,2193,1.07243,1.074631,1.0728783455690436,31.935709294199995,-0.0013129479955704,-0.0011615181216184,1.0795546396464846,1.0697073603535157,SELL
2023-01-03 08:00:00,1.0732,1.0732,1.07209,1.07253,1802,1.072202,1.074455,1.0728150100110356,38.18479149632025,-0.0012620161082923,-0.0011816177189532,1.0794165723314302,1.0694934276685697,SELL
2023-01-03 09:00:00,1.071,1.07164,1.07087,1.07123,2967,1.071998,1.0741865000000002,1.0725268263726653,34.85074626865615,-0.001311433961755,-0.0012075809675135,1.0792396794056096,1.0691333205943907,SELL
2023-01-03 10:00:00,1.07217,1.07235,1.07183,1.07227,3664,1.072003,1.0739185,1.0724801306685443,30.382775119617435,-0.0012522435738779,-0.0012165134887864,1.0787671190112034,1.0690698809887966,SELL
2023-01-03 11:00:00,1.07185,1.0719,1.07156,1.07167,4611,1.07199,1.0736335,1.0723328341833545,22.443890274314622,-0.0012394620041866,-0.0012211031918665,1.0782943482399454,1.0689726517600544,HOLD
2023-01-03 12:00:00,1.07005,1.07087,1.06973,1.07012,3482,1.071838,1.073296,1.0719305006954718,26.75916749256736,-0.0013389697543806,-0.0012446765043693,1.077947616131152,1.0686443838688482,HOLD
2023-01-03 13:00:00,1.07148,1.07186,1.07148,1.0717,2909,1.071897,1.073001,1.071888591478113,42.25074037512446,-0.0012756328663061,-0.0012508677767567,1.07723272429706,1.06876927570294,SELL
2023-01-03 14:00:00,1.07253,1.07253,1.07176,1.07204,2823,1.071903,1.072832,1.0719161203002745,49.044585987262,-0.001184350314495,-0.0012375642843043,1.0769246460363633,1.0687393539636367,HOLD
2023-01-03 15:00:00,1.07249,1.07266,1.07223,1.07247,4874,1.071886,1.072691,1.0720168257002245,53.55249204665913,-0.0010650337817141,-0.0012030581837863,1.0766180446903508,1.0687639553096493,HOLD
2023-01-03 16:00:00,1.07274,1.07299,1.07256,1.07258,6158,1.071904,1.0724605,1.0721192210274564,55.01066098081089,-0.0009506401018235,-0.0011525745673937,1.0757679618985772,1.069153038101423,HOLD
2023-01-03 17:00:00,1.07357,1.07425,1.07263,1.07361,4856,1.072022,1.072226,1.072390271749737,62.65182186234748,-0.0007680166762475,-0.0010756629891645,1.0741771659132593,1.0702748340867403,HOLD
2023-01-03 18:00:00,1.07253,1.07303,1.07156,1.0727,2039,1.072039,1.0721205,1.072446585977057,53.62903225806465,-0.0006887759106111,-0.0009982855734538,1.0736702704414092,1.070570729558591,HOLD
2023-01-03 19:00:00,1.07305,1.07389,1.07267,1.07287,4842,1.072203,1.0721005,1.072523570344865,51.21951219512167,-0.0006052821379831,-0.0009196848863597,1.073597225900446,1.0706037740995542,BUY
2023-01-03 20:00:00,1.0713,1.07243,1.07082,1.07145,1265,1.072121,1.072062,1.0723283757367077,45.52309142318574,-0.000646245340192,-0.0008649969771261,1.0735851629141926,1.0705388370858075,BUY
2023-01-03 21:00:00,1.07211,1.07305,1.07211,1.0729,1899,1.072244,1.072117,1.0724323074209423,51.95344970906052,-0.0005553048822055,-0.000803058558142,1.073679266908934,1.070554733091066,BUY
2023-01-03 22:00:00,1.07311,1.07311,1.07266,1.07291,1747,1.072523,1.0721805,1.0725191606171347,51.59128978224471,-0.0004769292540711,-0.0007378326973278,1.0737642261193354,1.0705967738806643,BUY
2023-01-03 23:00:00,1.07309,1.07349,1.07247,1.07275,6442,1.072628,1.0722625,1.072561131414019,57.03703703703782,-0.0004228522889624,-0.0006748366156547,1.073781348247855,1.070743651752145,BUY
2023-01-04 00:00:00,1.07315,1.07351,1.07228,1.07311,5375,1.072735,1.072319,1.0726609257023794,54.1501976284583,-0.0003469475181339,-0.0006092587961506,1.0738771622103287,1.0707608377896711,BUY
2023-01-04 01:00:00,1.07285,1.07373,1.07285,1.07318,2605,1.072806,1.072346,1.0727553028474013,57.87278415015725,-0.0002779401048849,-0.0005429950578974,1.0739457420844791,1.0707462579155207,BUY
2023-01-04 02:00:00,1.07409,1.07461,1.07336,1.07387,5060,1.072935,1.0724195,1.0729579750569649,71.4776632302416,-0.0001656643240788,-0.0004675289111337,1.0741586888611503,1.07068031113885,HOLD
2023-01-04 03:00:00,1.07205,1.07246,1.07191,1.07199,1006,1.072773,1.0723975,1.072781979592062,51.60575858250225,-0.0002257825661926,-0.0004191796421455,1.0741472293023753,1.0706477706976243,BUY
2023-01-04 04:00:00,1.07371,1.07447,1.07282,1.07373,3612,1.0728760000000002,1.0724575,1.0729543469389595,58.101629913710354,-0.000131507313533,-0.000361645176423,1.07430587766704,1.07060912233296,BUY
2023-01-04 05:00:00,1.07366,1.0743,1.07292,1.0737,2870,1.072959,1.072581,1.073089920222785,56.13160518444699,-5.853943964284625e-05,-0.0003010240290669,1.0744140520996446,1.0707479479003554,BUY
2023-01-04 06:00:00,1.07375,1.07459,1.07375,1.07409,2888,1.073223,1.072672,1.0732717529095512,57.32298739088228,3.0407349754124624e-05,-0.0002347377533027,1.074617311232036,1.0707266887679645,BUY
2023-01-04 07:00:00,1.07485,1.07536,1.07485,1.07512,2254,1.073445,1.0728445,1.0736077978350873,57.3229873908832,0.0001819137249254,-0.0001514074576571,1.0750145688807913,1.070674431119209,BUY
2023-01-04 08:00:00,1.07461,1.07556,1.07461,1.075,7961,1.073654,1.0730885,1.073860925501435,62.0798319327727,0.0002889695604595,-6.333205403378955e-05,1.075056734849062,1.0711202651509375,BUY
2023-01-04 09:00:00,1.07531,1.07531,1.07439,1.07504,2185,1.073883,1.0732555,1.074075302682992,61.554845580404425,0.000372742997867,2.388295634637801e-05,1.0752932435921574,1.0712177564078424,BUY
2023-01-04 10:00:00,1.07373,1.07478,1.07373,1.07447,1397,1.074019,1.0733770000000002,1.0741470658315388,67.6814988290395,0.0003886595884527,9.68382827676624e-05,1.0753993082174405,1.07135469178256,BUY
2023-01-04 11:00:00,1.07595,1.07639,1.07541,1.07594,4838,1.074295,1.0735505,1.074473053862168,67.75700934579373,0.000513965639898,0.0001802637541937,1.0758248649200346,1.0712761350799656,BUY
2023-01-04 12:00:00,1.07586,1.07631,1.07493,1.0758,2042,1.074488,1.0737115,1.0747143167963191,66.6283084004609,0.0005951146472706,0.0002632339328091,1.0761467868630354,1.0712762131369644,BUY
2023-01-04 13:00:00,1.07402,1.07484,1.07392,1.07427,2501,1.074716,1.0737445,1.0746335319242613,57.55467196819072,0.0005298597140468,0.0003165590890566,1.0761918528126293,1.071297147187371,BUY
2023-01-04 14:00:00,1.07656,1.07656,1.07608,1.07608,3098,1.074951,1.0739135000000002,1.07489652611985,62.90182450043415,0.0006170832311616,0.0003766639174776,1.076518865112308,1.0713081348876925,BUY
2023-01-04 15:00:00,1.07503,1.07539,1.0743,1.07515,2134,1.075096,1.0740275,1.074942612279877,57.96281325788223,0.0006042004228479,0.0004221712185517,1.0766401322681214,1.0714148677318784,BUY
2023-01-04 16:00:00,1.07633,1.07718,1.0754,1.07615,2153,1.0753020000000002,1.0742625,1.0751621373198994,58.99053627760218,0.0006669936593788,0.0004711357067171,1.076741029912332,1.071783970087668,BUY
2023-01-04 17:00:00,1.07482,1.07607,1.07482,1.07563,4197,1.0753530000000002,1.074399,1.075247203261736,66.0777385159024,0.0006671080907418,0.000510330183522,1.0768622362110825,1.0719357637889178,BUY
2023-01-04 18:00:00,1.07561,1.07586,1.07506,1.07537,3829,1.07539,1.074522,1.0752695299414203,58.33333333333314,0.0006388546327986,0.0005360350733774,1.0769169033603196,1.0721270966396803,BUY
2023-01-04 19:00:00,1.07462,1.07542,1.07345,1.07432,2036,1.075318,1.0746005,1.0750968881338894,52.85451197053349,0.0005256776542641,0.0005339635895547,1.0768493123181166,1.0723516876818835,HOLD
2023-01-04 20:00:00,1.07351,1.07447,1.07262,1.0735,3394,1.075221,1.07462,1.0748065448368185,47.38706820194813,0.0003656024983837,0.0005002913713205,1.076820641054929,1.0724193589450708,HOLD
2023-01-04 21:00:00,1.07342,1.07342,1.07238,1.07253,1332,1.0748799999999998,1.0745875,1.0743926275937603,38.46838824576923,0.0001586421625983,0.0004319615295761,1.076894321691375,1.0722806783086252,HOLD
2023-01-04 22:00:00,1.07142,1.07181,1.07107,1.0716,4527,1.07446,1.074474,1.0738848771221676,35.880398671096,-7.950217071051036e-05,0.0003296687895187,1.0771268824442792,1.0718211175557206,SELL
2023-01-04 23:00:00,1.06983,1.07078,1.06909,1.07039,1778,1.074072,1.074394,1.0732494449181371,32.39969719909047,-0.0003617006977107,0.0001913948920728,1.0774309749492077,1.0713570250507929,SELL
2023-01-05 00:00:00,1.07074,1.07111,1.07074,1.07079,5344,1.073543,1.074247,1.0728022731148394,35.889570552145955,-0.0005467656325661,4.376278714506138e-05,1.0776783115491566,1.0708156884508433,SELL
2023-01-05 01:00:00,1.07096,1.07138,1.07075,1.07106,2541,1.073134,1.0741150000000002,1.0724854961848689,29.39189189189088,-0.0006639901184777,-9.778779397949706e-05,1.0778265835746468,1.0704034164253535,HOLD
2023-01-05 02:00:00,1.07127,1.07249,1.07091,1.07137,5434,1.0726559999999998,1.073979,1.0722826786967108,31.557035803495864,-0.0007235364807332,-0.0002229375313302,1.0778884966697178,1.0700695033302825,SELL
2023-01-05 03:00:00,1.07127,1.0713,1.06974,1.07094,1955,1.072187,1.07377,1.0720385552973088,34.73877176901834,-0.0007962461778767,-0.0003375992606395,1.0778651781659083,1.0696748218340917,SELL
2023-01-05 04:00:00,1.07058,1.0714,1.07058,1.07129,3353,1.0717789999999998,1.0735845000000002,1.0719024543341618,24.656084656084744,-0.0008162182063751,-0.0004333230497866,1.0777799635902183,1.0693890364097818,HOLD
2023-01-05 05:00:00,1.07183,1.0722,1.07181,1.07211,2440,1.071558,1.073438,1.0719401899097687,33.72591006423845,-0.000757151069656,-0.0004980886537605,1.0776240801913517,1.069251919808648,SELL
2023-01-05 06:00:00,1.07287,1.07401,1.07269,1.07279,2369,1.071487,1.073354,1.0720947008352653,31.374722838136904,-0.0006479998819739,-0.0005280708994032,1.0775202624926783,1.069187737507321,SELL
2023-01-05 07:00:00,1.07177,1.07269,1.07166,1.07188,4512,1.071422,1.073151,1.0720556643197623,30.074388947926806,-0.0006276905482405,-0.0005479948291706,1.07718011456905,1.06912188543095,SELL
2023-01-05 08:00:00,1.07171,1.07211,1.07135,1.07159,4352,1.071421,1.0729405,1.0719709980798056,29.978813559321893,-0.0006277594115746,-0.0005639477456514,1.0768241687755136,1.069056831224486,HOLD
2023-01-05 09:00:00,1.07008,1.07134,1.07006,1.0706,3430,1.071442,1.072757,1.0717217257016591,30.170575692963453,-0.0006996337698954,-0.0005910849505002,1.076722127461946,1.068791872538054,SELL
2023-01-05 10:00:00,1.06868,1.0695,1.06835,1.0687,3428,1.071233,1.072388,1.07117232102863,27.05544933078368,-0.0008995395062449,-0.0006527758616492,1.076424004277292,1.0683519957227077,HOLD
2023-01-05 11:00:00,1.06807,1.06807,1.06747,1.06749,4004,1.070876,1.072005,1.0705028081143335,26.4485981308408,-0.0011424338637124,-0.0007507074620618,1.0763772161067604,1.0676327838932398,HOLD
2023-01-05 12:00:00,1.06708,1.06708,1.06565,1.06665,6611,1.070404,1.07153,1.0698022975480912,26.67295004712483,-0.0013867250684098,-0.0008779109833314,1.0760672099008326,1.0669927900991671,HOLD
2023-01-05 13:00:00,1.06692,1.06692,1.06569,1.06611,3873,1.069921,1.071054,1.0691309707211656,28.47082494969753,-0.0016053950998005,-0.0010234078066252,1.0757739393394856,1.0663340606605145,HOLD
2023-01-05 14:00:00,1.06541,1.06616,1.0654,1.06594,4498,1.0693860000000002,1.0705825,1.068550794226408,25.025746652935283,-0.0017719839266756,-0.0011731230306353,1.0753706119232402,1.0657943880767595,HOLD
2023-01-05 15:00:00,1.06553,1.06669,1.06553,1.06602,2616,1.068777,1.0701675,1.0680906498216065,23.52941176470492,-0.0018759269229264,-0.0013136838090935,1.075029848901725,1.065305151098275,HOLD
2023-01-05 16:00:00,1.06574,1.0659,1.06432,1.06575,2655,1.068073,1.0697800000000002,1.0676650771267688,20.358649789028163,-0.0019575241202973,-0.0014424518713343,1.0747579979065782,1.064802002093422,HOLD
2023-01-05 17:00:00,1.06624,1.06704,1.06622,1.0665,2745,1.067535,1.0694785,1.067453244921902,27.346938775509244,-0.0019393165214252,-0.0015418248013525,1.074485548820886,1.064471451179114,HOLD
2023-01-05 18:00:00,1.06923,1.06927,1.06923,1.06924,3291,1.0673,1.0693605,1.067778109481556,41.59146841673423,-0.0016843753368795,-0.0015703349084579,1.0742672664344357,1.0644537335655642,SELL
2023-01-05 19:00:00,1.06953,1.07046,1.06849,1.06909,788,1.067149,1.0692955,1.068016635030364,36.89236111111145,-0.001477405744009,-0.0015517490755681,1.0741792322871582,1.0644117677128415,HOLD
2023-01-05 20:00:00,1.0703,1.07153,1.07023,1.07042,1474,1.067321,1.069277,1.0684536104793887,40.26294165981878,-0.0011923166812868,-0.0014798625967118,1.0741396529471277,1.0644143470528724,HOLD
2023-01-05 21:00:00,1.06974,1.06978,1.06955,1.06958,2025,1.06753,1.069203,1.0686584085740451,40.49586776859465,-0.001022377197031,-0.0013883655167757,1.073995951403665,1.0644100485963353,HOLD
2023-01-05 22:00:00,1.07051,1.07096,1.07008,1.07036,1617,1.0679010000000002,1.0691525,1.0689677888333096,45.115170770452266,-0.0008153604820497,-0.0012737645098305,1.073870005473737,1.0644349945262632,HOLD
2023-01-05 23:00:00,1.0712,1.07156,1.07062,1.07112,3382,1.068402,1.0691615,1.069359099954526,52.10355987055056,-0.0005832492611153,-0.0011356614600874,1.0738940269760402,1.06442897302396,HOLD
2023-01-06 00:00:00,1.06986,1.07029,1.06964,1.06996,3508,1.068804,1.069095,1.0694683545082484,55.42168674698834,-0.0004872846377492,-0.0010059860956198,1.0737381273489908,1.064451872651009,HOLD
2023-01-06 01:00:00,1.06905,1.06929,1.06819,1.06862,1240,1.069064,1.0689205,1.0693141082340214,54.80851063829737,-0.0005134401648811,-0.0009074769094721,1.0733436423695208,1.064497357630479,BUY
2023-01-06 02:00:00,1.0678,1.06819,1.06614,1.06726,3312,1.069215,1.068644,1.068940634009654,52.48573757131223,-0.0006365712455131,-0.0008532957766803,1.0727269576483098,1.06456104235169,BUY
2023-01-06 03:00:00,1.06704,1.06767,1.06704,1.06715,5843,1.06928,1.0684075,1.0686150641897167,54.39189189189276,-0.0007345620209882,-0.0008295490255419,1.0722416066344334,1.0645733933655666,BUY
2023-01-06 04:00:00,1.06772,1.06839,1.06676,1.06748,3246,1.0691039999999998,1.068202,1.0684086888824955,56.41666666666638,-0.0007766395570898,-0.0008189671318514,1.0717476161219464,1.0646563838780538,BUY
2023-01-06 05:00:00,1.06676,1.06797,1.06676,1.06728,3928,1.068923,1.068036,1.0682034727220415,55.19801980198049,-0.0008167101103651,-0.0008185157275542,1.071415899718225,1.064656100281775,BUY
2023-01-06 06:00:00,1.0687,1.0687,1.06825,1.06838,6855,1.0687190000000002,1.06802,1.0682355685907614,60.15444015444083,-0.0007510478930123,-0.0008050221606458,1.0713896790414073,1.064650320958593,BUY
2023-01-06 07:00:00,1.06959,1.06959,1.06903,1.06947,911,1.068708,1.068119,1.0684600106651685,61.17381489841991,-0.0006040926185282,-0.0007648362522223,1.0715390824859237,1.0646989175140764,BUY
2023-01-06 08:00:00,1.06978,1.07041,1.06978,1.07002,2195,1.068674,1.0682875,1.068743645089683,53.51351351351364,-0.0004381978294758,-0.000699508567673,1.071734804820626,1.064840195179374,BUY
2023-01-06 09:00:00,1.0687,1.06923,1.06804,1.06851,1240,1.068413,1.0684075,1.068701164164286,47.67255216693403,-0.000423685412646,-0.0006443439366676,1.0716992304679576,1.0651157695320423,BUY
2023-01-06 10:00:00,1.06927,1.06927,1.06858,1.06904,2235,1.068321,1.0685625,1.0687627706798704,44.0823327615782,-0.0003652077594302,-0.0005885167012201,1.07165066331038,1.0654743366896202,HOLD
2023-01-06 11:00:00,1.06906,1.07008,1.06864,1.06917,3365,1.068376,1.06872,1.0688368123744394,48.127853881278405,-0.0003048596521022,-0.0005317852913965,1.071574661930394,1.0658653380696064,HOLD
2023-01-06 12:00:00,1.06972,1.07008,1.0688,1.06913,4246,1.068563,1.068889,1.0688901192154503,43.97649363369205,-0.0002572950705534,-0.0004768872472279,1.0713804244498824,1.0663975755501176,HOLD
2023-01-06 13:00:00,1.06797,1.06911,1.06797,1.06853,5282,1.068701,1.0689905,1.0688246429944592,37.11442786069564,-0.000264960483066,-0.0004345018943955,1.0712241986085151,1.0667568013914848,HOLD
2023-01-06 14:00:00,1.06803,1.06879,1.06803,1.06845,3605,1.068798,1.068951,1.0687565260863756,41.58305462653192,-0.0002743284218371,-0.0004024671998838,1.071194042107214,1.0667079578927858,HOLD
